DATE,Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall
2024-03-14 19:00:00,2,21,-3.95,19,19,4,3,0,5.7,0.0
2024-03-14 20:00:00,2,22,-3.95,18,20,4,3,0,5.1,0.0
2024-03-14 21:00:00,2,22,-3.91,18,21,4,3,0,5.1,0.0
2024-03-14 22:00:00,2,23,-5.65,14,22,4,3,0,1.5,0.0
2024-03-14 23:00:00,2,23,-6.75,13,23,4,3,0,4.1,0.0
2024-03-15 00:00:00,2,23,-6.709999999999999,13,0,5,3,0,4.1,0.0
2024-03-15 01:00:00,2,21,-7.25,15,1,5,3,0,1.5,0.0
2024-03-15 02:00:00,2,20,-6.75,16,2,5,3,0,3.6,0.0
2024-03-15 03:00:00,2,20,-6.709999999999999,16,3,5,3,0,3.6,0.0
2024-03-15 04:00:00,2,22,-5.65,15,4,5,3,0,5.1,0.0
2024-03-15 05:00:00,2,19,-5.05,19,5,5,3,0,2.6,0.0
2024-03-15 06:00:00,2,19,-5.01,19,6,5,3,0,2.6,0.0
2024-03-15 07:00:00,2,18,-5.05,20,7,5,3,0,10.8,0.0
2024-03-15 08:00:00,2,16,-1.75,29,8,5,3,0,6.7,0.0
2024-03-15 09:00:00,2,15,-0.61,34,9,5,3,0,6.7,0.0
2024-03-15 10:00:00,2,13,0.65,43,10,5,3,0,4.6,0.0
2024-03-15 11:00:00,2,12,1.15,48,11,5,3,0,7.2,0.0
2024-03-15 12:00:00,2,12,1.11,48,12,5,3,0,7.2,0.0
2024-03-15 13:00:00,2,10,1.75,56,13,5,3,0,7.2,0.0
2024-03-15 14:00:00,2,12,2.25,52,14,5,3,0,6.2,0.0
2024-03-15 15:00:00,2,12,2.21,52,15,5,3,0,7.2,0.0
2024-03-15 16:00:00,2,15,2.25,42,16,5,3,0,8.2,0.0
2024-03-15 17:00:00,2,16,2.25,39,17,5,3,0,7.7,0.0
2024-03-15 18:00:00,2,16,2.21,39,18,5,3,0,7.7,0.0
2024-03-15 19:00:00,2,18,1.15,33,19,5,3,0,10.3,0.0
2024-03-15 20:00:00,2,18,1.75,34,20,5,3,0,10.3,0.0
2024-03-15 21:00:00,2,18,1.7100000000000002,34,21,5,3,0,10.3,0.0
2024-03-15 22:00:00,2,17,1.15,35,22,5,3,0,9.8,0.0
2024-03-15 23:00:00,2,15,1.15,39,23,5,3,0,7.7,0.0
2024-03-16 00:00:00,2,15,1.11,39,0,6,3,0,7.7,0.0
2024-03-16 01:00:00,2,12,1.15,48,1,6,3,0,6.2,0.0
2024-03-16 02:00:00,2,11,1.15,52,2,6,3,0,7.2,0.0
2024-03-16 03:00:00,2,11,1.11,52,3,6,3,0,7.2,0.0
2024-03-16 04:00:00,2,9,1.75,59,4,6,3,0,5.7,0.0
2024-03-16 05:00:00,2,9,1.75,61,5,6,3,0,3.6,0.0
2024-03-16 06:00:00,2,9,1.7100000000000002,61,6,6,3,0,3.6,0.0
2024-03-16 07:00:00,2,9,2.25,61,7,6,3,0,4.1,0.0
2024-03-16 08:00:00,2,9,2.85,63,8,6,3,0,5.1,0.0
2024-03-16 09:00:00,2,9,2.81,63,9,6,3,0,5.1,0.0
2024-03-16 10:00:00,2,10,2.25,58,10,6,3,0,3.6,0.0
2024-03-16 11:00:00,2,10,2.25,58,11,6,3,0,2.6,0.0
2024-03-16 12:00:00,2,10,2.21,58,12,6,3,0,3.6,0.0
2024-03-16 13:00:00,2,10,2.25,58,13,6,3,0,3.6,0.0
2024-03-16 14:00:00,2,11,5.05,66,14,6,3,0,3.1,0.0
2024-03-16 15:00:00,2,11,5.01,66,15,6,3,0,3.6,0.0
2024-03-16 16:00:00,2,13,5.05,59,16,6,3,0,3.1,0.0
2024-03-16 17:00:00,2,14,5.05,53,17,6,3,0,5.7,0.0
2024-03-16 18:00:00,2,14,5.01,53,18,6,3,0,5.7,0.0
2024-03-16 19:00:00,2,17,5.05,44,19,6,3,0,2.1,0.0
2024-03-16 20:00:00,2,19,4.45,38,20,6,3,0,4.1,0.0
2024-03-16 21:00:00,2,19,4.41,38,21,6,3,0,4.1,0.0
2024-03-16 22:00:00,2,20,3.95,35,22,6,3,0,1.5,0.0
2024-03-16 23:00:00,2,19,4.45,38,23,6,3,0,6.7,0.0
2024-03-17 00:00:00,2,19,4.41,38,0,7,3,0,6.7,0.0
2024-03-17 01:00:00,2,16,4.45,47,1,7,3,0,4.1,0.0
2024-03-17 02:00:00,2,14,3.95,51,2,7,3,0,0.0,0.0
2024-03-17 03:00:00,2,14,3.91,51,3,7,3,0,3.6,0.0
2024-03-17 04:00:00,2,12,3.95,59,4,7,3,0,2.1,0.0
2024-03-17 05:00:00,2,12,3.95,59,5,7,3,0,4.6,0.0
2024-03-17 06:00:00,2,12,3.91,59,6,7,3,0,4.6,0.0
2024-03-17 07:00:00,2,10,3.95,66,7,7,3,0,1.5,0.0
2024-03-17 08:00:00,2,10,3.95,66,8,7,3,0,0.0,0.0
2024-03-17 09:00:00,2,10,3.91,66,9,7,3,0,2.1,0.0
2024-03-17 10:00:00,2,9,3.35,66,10,7,3,0,0.0,0.0
2024-03-17 11:00:00,2,9,3.95,69,11,7,3,0,2.6,0.0
2024-03-17 12:00:00,2,9,3.31,66,12,7,3,0,2.6,0.0
2024-03-17 13:00:00,2,8,2.85,68,13,7,3,0,2.6,0.0
2024-03-17 14:00:00,2,11,3.95,61,14,7,3,0,0.0,0.0
2024-03-17 15:00:00,2,11,3.91,61,15,7,3,0,0.0,0.0
2024-03-17 16:00:00,2,15,5.65,53,16,7,3,0,4.1,0.0
2024-03-17 17:00:00,2,16,4.45,47,17,7,3,0,3.6,0.0
2024-03-17 18:00:00,2,16,4.41,47,18,7,3,0,3.6,0.0
2024-03-17 19:00:00,2,18,0.05,29,19,7,3,0,3.1,0.0
2024-03-17 20:00:00,2,19,-0.65,26,20,7,3,0,3.1,0.0
2024-03-17 21:00:00,2,19,-0.61,26,21,7,3,0,3.6,0.0
2024-03-17 22:00:00,2,19,-2.25,23,22,7,3,0,3.6,0.0
2024-03-17 23:00:00,2,21,-3.95,18,23,7,3,0,2.6,0.0
2024-03-18 00:00:00,2,21,-3.91,18,0,1,3,0,2.6,0.0
2024-03-18 01:00:00,2,17,2.85,38,1,1,3,0,9.8,0.0
2024-03-18 02:00:00,2,16,2.85,42,2,1,3,0,8.2,0.0
2024-03-18 03:00:00,2,16,2.81,42,3,1,3,0,10.8,0.0
2024-03-18 04:00:00,2,14,4.45,53,4,1,3,0,10.3,0.0
2024-03-18 05:00:00,2,13,4.45,55,5,1,3,0,6.7,0.0
2024-03-18 06:00:00,2,13,4.41,55,6,1,3,0,6.7,0.0
2024-03-18 07:00:00,2,12,5.05,63,7,1,3,0,4.6,0.0
2024-03-18 08:00:00,2,12,5.05,63,8,1,3,0,5.7,0.0
2024-03-18 09:00:00,2,12,5.01,63,9,1,3,0,7.2,0.8
2024-03-18 10:00:00,2,11,6.15,74,10,1,3,0,6.2,0.0
2024-03-18 11:00:00,2,11,5.65,71,11,1,3,0,7.7,0.0
2024-03-18 12:00:00,2,11,5.61,71,12,1,3,0,7.7,0.8
2024-03-18 13:00:00,2,11,5.65,71,13,1,3,0,6.7,0.0
2024-03-18 14:00:00,2,11,5.05,68,14,1,3,0,6.2,0.0
2024-03-18 15:00:00,2,11,5.01,68,15,1,3,0,6.7,0.0
2024-03-18 16:00:00,2,12,4.45,59,16,1,3,0,5.7,0.0
2024-03-18 17:00:00,2,13,3.95,55,17,1,3,0,8.2,0.0
2024-03-18 18:00:00,2,13,3.91,55,18,1,3,0,9.3,0.0
2024-03-18 19:00:00,2,14,3.35,49,19,1,3,0,8.8,0.0
2024-03-18 20:00:00,2,14,3.35,49,20,1,3,0,7.7,0.0
2024-03-18 21:00:00,2,14,3.31,49,21,1,3,0,8.8,0.0
2024-03-18 22:00:00,2,14,2.85,46,22,1,3,0,7.7,0.0
2024-03-18 23:00:00,2,15,2.25,42,23,1,3,0,7.2,0.0
2024-03-19 00:00:00,2,15,2.21,42,0,2,3,0,7.2,0.0
2024-03-19 01:00:00,2,14,1.75,44,1,2,3,0,6.7,0.0
2024-03-19 02:00:00,2,13,0.65,43,2,2,3,0,4.1,0.0
2024-03-19 03:00:00,2,13,0.61,43,3,2,3,0,4.1,0.0
2024-03-19 04:00:00,2,11,1.75,52,4,2,3,0,2.6,0.0
2024-03-19 05:00:00,2,11,0.65,50,5,2,3,0,3.6,0.0
2024-03-19 06:00:00,2,11,0.61,50,6,2,3,0,5.7,0.0
2024-03-19 07:00:00,2,11,0.65,48,7,2,3,0,5.7,0.0
2024-03-19 08:00:00,2,11,1.15,50,8,2,3,0,0.0,0.0
2024-03-19 09:00:00,2,11,1.11,50,9,2,3,0,2.1,0.0
2024-03-19 10:00:00,2,11,1.15,50,10,2,3,0,2.1,0.0
2024-03-19 11:00:00,2,11,1.15,50,11,2,3,0,3.6,0.0
2024-03-19 12:00:00,2,11,1.11,50,12,2,3,0,3.6,0.0
2024-03-19 13:00:00,2,11,1.75,52,13,2,3,0,3.6,0.0
2024-03-19 14:00:00,2,11,1.75,52,14,2,3,0,4.1,0.0
2024-03-19 15:00:00,2,11,1.7100000000000002,52,15,2,3,0,4.1,0.0
2024-03-19 16:00:00,2,14,2.85,47,16,2,3,0,2.6,0.0
2024-03-19 17:00:00,2,16,3.95,44,17,2,3,0,0.0,0.0
2024-03-19 18:00:00,2,18,5.05,43,18,2,3,0,3.1,0.0
2024-03-19 19:00:00,2,18,4.45,41,19,2,3,0,2.1,0.0
2024-03-19 20:00:00,2,20,4.45,36,20,2,3,0,4.1,0.0
2024-03-19 21:00:00,2,20,4.41,36,21,2,3,0,4.1,0.0
2024-03-19 22:00:00,2,22,2.25,28,22,2,3,0,2.1,0.0
2024-03-19 23:00:00,2,22,1.75,27,23,2,3,0,1.5,0.0
2024-03-20 00:00:00,2,22,1.7100000000000002,27,0,3,3,0,1.5,0.0
2024-03-20 01:00:00,2,19,1.15,30,1,3,3,0,3.1,0.0
2024-03-20 02:00:00,2,17,1.15,34,2,3,3,0,2.6,0.0
2024-03-20 03:00:00,2,17,1.11,34,3,3,3,0,2.6,0.0
2024-03-20 04:00:00,2,16,0.05,33,4,3,3,0,2.1,0.0
2024-03-20 05:00:00,2,15,0.05,36,5,3,3,0,1.5,0.0
2024-03-20 06:00:00,2,15,0.01,36,6,3,3,0,1.5,0.0
2024-03-20 07:00:00,2,14,0.65,39,7,3,3,0,2.1,0.0
2024-03-20 08:00:00,2,13,0.65,42,8,3,3,0,0.0,0.0
2024-03-20 09:00:00,2,13,0.61,42,9,3,3,0,2.6,0.0
2024-03-20 10:00:00,2,11,0.65,50,10,3,3,0,5.1,0.0
2024-03-20 11:00:00,2,11,1.15,50,11,3,3,0,5.1,0.0
2024-03-20 12:00:00,2,11,1.11,50,12,3,3,0,5.1,0.0
2024-03-20 13:00:00,2,12,1.75,50,13,3,3,0,4.1,0.0
2024-03-20 14:00:00,2,12,1.75,49,14,3,3,0,3.6,0.0
2024-03-20 15:00:00,2,12,1.7100000000000002,49,15,3,3,0,3.6,0.0
2024-03-20 16:00:00,2,17,1.75,36,16,3,3,0,2.1,0.0
2024-03-20 17:00:00,2,19,0.65,29,17,3,3,0,0.0,0.0
2024-03-20 18:00:00,2,19,0.61,29,18,3,3,0,4.1,0.0
2024-03-20 19:00:00,2,20,-2.85,21,19,3,3,0,4.6,0.0
2024-03-20 20:00:00,2,20,-3.95,19,20,3,3,0,6.7,0.0
2024-03-20 21:00:00,2,20,-3.91,20,21,3,3,0,7.2,0.0
2024-03-20 22:00:00,2,18,-1.15,27,22,3,3,0,6.2,0.0
2024-03-20 23:00:00,2,17,1.75,35,23,3,3,0,9.3,0.0
2024-03-21 00:00:00,2,17,1.7100000000000002,35,0,4,3,0,9.3,0.0
2024-03-21 01:00:00,2,16,1.15,37,1,4,3,0,6.2,0.0
2024-03-21 02:00:00,2,14,2.85,46,2,4,3,0,7.2,0.0
2024-03-21 03:00:00,2,14,2.81,46,3,4,3,0,7.2,0.0
2024-03-21 04:00:00,2,13,3.35,52,4,4,3,0,5.1,0.0
2024-03-21 05:00:00,2,12,3.35,55,5,4,3,0,5.1,0.0
2024-03-21 06:00:00,2,12,3.31,55,6,4,3,0,5.1,0.0
2024-03-21 07:00:00,2,13,2.25,47,7,4,3,0,7.2,0.0
2024-03-21 08:00:00,2,13,2.25,48,8,4,3,0,6.7,0.0
2024-03-21 09:00:00,2,13,2.21,48,9,4,3,0,6.7,0.0
2024-03-21 10:00:00,2,14,1.15,42,10,4,3,0,7.7,0.0
2024-03-21 11:00:00,2,13,1.75,45,11,4,3,0,5.7,0.0
2024-03-21 12:00:00,2,13,1.7100000000000002,45,12,4,3,0,5.7,0.0
2024-03-21 13:00:00,2,13,1.15,43,13,4,3,0,3.6,0.0
2024-03-21 14:00:00,2,14,0.65,39,14,4,3,0,2.1,0.0
2024-03-21 15:00:00,2,14,0.61,39,15,4,3,0,6.7,0.0
2024-03-21 16:00:00,2,17,1.15,34,16,4,3,0,7.2,0.0
2024-03-21 17:00:00,2,19,0.65,29,17,4,3,0,8.2,0.0
2024-03-21 18:00:00,2,19,0.61,29,18,4,3,0,8.2,0.0
2024-03-21 19:00:00,2,21,-3.35,19,19,4,3,0,6.2,0.0
2024-03-21 20:00:00,2,22,-3.95,17,20,4,3,0,8.8,0.0
2024-03-21 21:00:00,2,23,-3.95,16,21,4,3,0,4.1,0.0
2024-03-21 22:00:00,2,23,-4.45,15,22,4,3,0,10.3,0.0
2024-03-21 23:00:00,2,22,-3.35,18,23,4,3,0,7.7,0.0
2024-03-22 00:00:00,2,22,-3.31,18,0,5,3,0,9.3,0.0
2024-03-22 01:00:00,2,21,-1.75,22,1,5,3,0,10.3,0.0
2024-03-22 02:00:00,2,21,-1.75,22,2,5,3,0,7.2,0.0
2024-03-22 03:00:00,2,21,-1.7100000000000002,22,3,5,3,0,7.2,0.0
2024-03-22 04:00:00,2,19,-2.85,22,4,5,3,0,8.2,0.0
2024-03-22 05:00:00,2,19,-2.25,24,5,5,3,0,10.8,0.0
2024-03-22 06:00:00,2,19,-2.21,24,6,5,3,0,10.8,0.0
2024-03-22 07:00:00,2,17,0.05,31,7,5,3,0,5.7,0.0
2024-03-22 08:00:00,2,17,0.05,32,8,5,3,0,7.2,0.0
2024-03-22 09:00:00,2,17,0.01,32,9,5,3,0,7.2,0.0
2024-03-22 10:00:00,2,16,-0.65,33,10,5,3,0,2.1,0.0
2024-03-22 11:00:00,2,13,0.05,41,11,5,3,0,3.6,0.0
2024-03-22 12:00:00,2,13,0.01,41,12,5,3,0,3.6,0.0
2024-03-22 13:00:00,2,11,-0.65,44,13,5,3,0,1.5,0.0
2024-03-22 14:00:00,2,16,-0.65,33,14,5,3,0,0.0,0.0
2024-03-22 15:00:00,2,16,-0.61,33,15,5,3,0,2.1,0.0
2024-03-22 16:00:00,2,21,-2.85,20,16,5,3,0,2.1,0.0
2024-03-22 17:00:00,2,22,-3.35,18,17,5,3,0,1.5,0.0
2024-03-22 18:00:00,2,22,-3.31,18,18,5,3,0,3.1,0.0
2024-03-22 19:00:00,2,24,-6.75,12,19,5,3,0,2.1,0.0
2024-03-22 20:00:00,2,25,-5.65,13,20,5,3,0,3.1,0.0
2024-03-22 21:00:00,2,25,-5.61,13,21,5,3,0,4.1,0.0
2024-03-22 22:00:00,2,25,-7.85,11,22,5,3,0,2.1,0.0
2024-03-22 23:00:00,2,24,-7.25,12,23,5,3,0,2.1,0.0
2024-03-23 00:00:00,2,24,-7.209999999999999,12,0,6,3,0,2.6,0.0
2024-03-23 01:00:00,2,22,-7.25,13,1,6,3,0,3.6,0.0
2024-03-23 02:00:00,2,21,-6.75,15,2,6,3,0,2.1,0.0
2024-03-23 03:00:00,2,21,-6.709999999999999,15,3,6,3,0,2.6,0.0
2024-03-23 04:00:00,2,18,-5.65,19,4,6,3,0,3.6,0.0
2024-03-23 05:00:00,2,18,-5.65,20,5,6,3,0,2.1,0.0
2024-03-23 06:00:00,2,18,-5.61,20,6,6,3,0,2.1,0.0
2024-03-23 07:00:00,2,14,-5.65,24,7,6,3,0,3.6,0.0
2024-03-23 08:00:00,2,16,-5.65,23,8,6,3,0,1.5,0.0
2024-03-23 09:00:00,2,16,-5.61,23,9,6,3,0,1.5,0.0
2024-03-23 10:00:00,2,14,-5.65,25,10,6,3,0,2.1,0.0
2024-03-23 11:00:00,2,13,-5.65,26,11,6,3,0,1.5,0.0
2024-03-23 12:00:00,2,13,-5.61,26,12,6,3,0,1.5,0.0
2024-03-23 13:00:00,2,14,-6.15,24,13,6,3,0,0.0,0.0
2024-03-23 14:00:00,2,16,-5.65,22,14,6,3,0,0.0,0.0
2024-03-23 15:00:00,2,16,-5.61,22,15,6,3,0,0.0,0.0
2024-03-23 16:00:00,2,20,-5.65,17,16,6,3,0,3.1,0.0
2024-03-23 17:00:00,2,23,-6.15,13,17,6,3,0,4.6,0.0
2024-03-23 18:00:00,2,23,-6.11,14,18,6,3,0,4.6,0.0
2024-03-23 19:00:00,2,27,-7.25,10,19,6,3,0,7.2,0.0
2024-03-23 20:00:00,2,27,-8.95,9,20,6,3,0,7.7,0.0
2024-03-23 21:00:00,2,27,-8.91,9,21,6,3,0,7.7,0.0
2024-03-23 22:00:00,2,26,-6.75,11,22,6,3,0,4.1,0.0
2024-03-23 23:00:00,2,25,-10.05,9,23,6,3,0,7.2,0.0
2024-03-24 00:00:00,2,25,-10.01,9,0,7,3,0,9.3,0.0
2024-03-24 01:00:00,2,23,-11.15,9,1,7,3,0,9.3,0.0
2024-03-24 02:00:00,2,22,-8.95,12,2,7,3,0,9.3,0.0
2024-03-24 03:00:00,2,22,-8.91,12,3,7,3,0,9.3,0.0
2024-03-24 04:00:00,2,21,-5.65,16,4,7,3,0,11.3,0.0
2024-03-24 05:00:00,2,21,-5.65,17,5,7,3,0,7.7,0.0
2024-03-24 06:00:00,2,21,-5.61,17,6,7,3,0,12.9,0.0
2024-03-24 07:00:00,2,19,-6.15,17,7,7,3,0,10.3,0.0
2024-03-24 08:00:00,2,19,-4.45,20,8,7,3,0,10.3,0.0
2024-03-24 09:00:00,2,19,-4.41,20,9,7,3,0,12.9,0.0
2024-03-24 10:00:00,2,17,-6.75,19,10,7,3,0,10.8,0.0
2024-03-24 11:00:00,2,16,-7.85,19,11,7,3,0,10.3,0.0
2024-03-24 12:00:00,2,16,-8.309999999999999,18,12,7,3,0,10.3,0.0
2024-03-24 13:00:00,2,14,-6.15,24,13,7,3,0,7.2,0.0
2024-03-24 14:00:00,2,15,-4.05,27,14,7,3,0,12.4,0.0
2024-03-24 15:00:00,2,15,-3.91,27,15,7,3,0,17.5,0.0
2024-03-24 16:00:00,2,14,1.15,42,16,7,3,0,17.0,0.0
2024-03-24 17:00:00,2,15,-2.05,31,17,7,3,0,15.4,0.0
2024-03-24 18:00:00,2,15,-2.21,30,18,7,3,0,15.4,0.0
2024-03-24 19:00:00,2,14,-2.85,31,19,7,3,0,15.4,0.0
2024-03-24 20:00:00,2,16,-5.05,23,20,7,3,0,15.4,0.0
2024-03-24 21:00:00,2,16,-5.01,23,21,7,3,0,17.0,0.0
2024-03-24 22:00:00,2,16,-8.35,18,22,7,3,0,20.1,0.0
2024-03-24 23:00:00,2,16,-10.65,15,23,7,3,0,17.0,0.0
2024-03-25 00:00:00,2,14,-8.91,19,0,1,3,0,14.9,0.0
2024-03-25 01:00:00,2,12,-5.65,29,1,1,3,0,11.8,0.0
2024-03-25 02:00:00,2,11,-4.45,33,2,1,3,0,10.8,0.0
2024-03-25 03:00:00,2,11,-4.41,33,3,1,3,0,10.8,0.0
2024-03-25 04:00:00,2,9,-3.95,39,4,1,3,0,9.8,0.0
2024-03-25 05:00:00,2,9,-2.85,42,5,1,3,0,6.7,0.0
2024-03-25 06:00:00,2,9,-2.81,42,6,1,3,0,7.2,0.0
2024-03-25 07:00:00,2,8,-1.15,51,7,1,3,0,8.8,0.0
2024-03-25 08:00:00,2,7,-1.75,53,8,1,3,0,8.8,0.0
2024-03-25 09:00:00,2,7,-1.7100000000000002,53,9,1,3,0,8.8,0.0
2024-03-25 10:00:00,2,7,-1.15,57,10,1,3,0,5.7,0.0
2024-03-25 11:00:00,2,7,-1.15,55,11,1,3,0,2.6,0.0
2024-03-25 12:00:00,2,7,-1.11,55,12,1,3,0,4.6,0.0
2024-03-25 13:00:00,2,6,0.05,67,13,1,3,0,9.8,0.0
2024-03-25 14:00:00,2,7,-1.15,57,14,1,3,0,9.3,0.0
2024-03-25 15:00:00,2,7,-1.11,57,15,1,3,0,9.8,0.0
2024-03-25 16:00:00,2,11,-1.75,42,16,1,3,0,7.7,0.0
2024-03-25 17:00:00,2,12,-2.25,38,17,1,3,0,9.3,0.0
2024-03-25 18:00:00,2,12,-2.21,38,18,1,3,0,9.3,0.0
2024-03-25 19:00:00,2,12,-2.85,35,19,1,3,0,10.3,0.0
2024-03-25 20:00:00,2,14,-5.65,25,20,1,3,0,12.4,0.0
2024-03-25 21:00:00,2,14,-5.61,25,21,1,3,0,12.4,0.0
2024-03-25 22:00:00,2,15,-6.15,23,22,1,3,0,11.3,0.0
2024-03-25 23:00:00,2,14,-3.35,30,23,1,3,0,9.3,0.0
2024-03-26 00:00:00,2,14,-3.31,30,0,2,3,0,13.4,0.0
2024-03-26 01:00:00,2,12,-5.05,30,1,2,3,0,15.4,0.0
2024-03-26 02:00:00,2,11,-3.95,34,2,2,3,0,11.8,0.0
2024-03-26 03:00:00,2,11,-3.91,35,3,2,3,0,11.8,0.0
2024-03-26 04:00:00,2,9,-0.65,51,4,2,3,0,7.2,0.0
2024-03-26 05:00:00,2,8,-0.65,55,5,2,3,0,6.2,0.0
2024-03-26 06:00:00,2,8,-0.61,55,6,2,3,0,6.2,0.0
2024-03-26 07:00:00,2,7,-1.15,55,7,2,3,0,4.6,0.0
2024-03-26 08:00:00,2,7,-1.15,55,8,2,3,0,1.5,0.0
2024-03-26 09:00:00,2,7,-1.11,55,9,2,3,0,2.6,0.0
2024-03-26 10:00:00,2,7,-1.15,55,10,2,3,0,4.1,0.0
2024-03-26 11:00:00,2,6,-1.15,60,11,2,3,0,2.1,0.0
2024-03-26 12:00:00,2,6,-1.15,62,12,2,3,0,6.2,0.0
2024-03-26 13:00:00,2,7,-0.65,57,13,2,3,0,5.7,0.0
2024-03-26 14:00:00,2,9,0.05,54,14,2,3,0,7.2,0.0
2024-03-26 15:00:00,2,10,-0.65,47,15,2,3,0,8.2,0.0
2024-03-26 16:00:00,2,11,-0.65,44,16,2,3,0,7.2,0.0
2024-03-26 17:00:00,2,13,-1.75,36,17,2,3,0,9.3,0.0
2024-03-26 18:00:00,2,13,-2.81,33,18,2,3,0,8.8,0.0
2024-03-26 19:00:00,2,14,-4.45,28,19,2,3,0,5.7,0.0
2024-03-26 20:00:00,2,15,-4.45,26,20,2,3,0,6.2,0.0
2024-03-26 21:00:00,2,13,-1.75,36,21,2,3,0,17.0,0.0
2024-03-26 22:00:00,2,11,1.15,50,22,2,3,0,9.8,0.0
2024-03-26 23:00:00,2,12,-2.85,35,23,2,3,0,7.2,0.0
2024-03-27 00:00:00,2,12,-2.25,36,0,3,3,0,9.8,0.0
2024-03-27 01:00:00,2,12,-2.25,38,1,3,3,0,9.8,0.0
2024-03-27 02:00:00,2,11,-1.75,41,2,3,3,0,2.6,0.0
2024-03-27 03:00:00,2,11,-2.85,37,3,3,3,0,1.5,0.0
2024-03-27 04:00:00,2,9,-1.75,47,4,3,3,0,5.1,0.0
2024-03-27 05:00:00,2,8,-0.65,53,5,3,3,0,5.7,0.0
2024-03-27 06:00:00,2,8,-0.61,53,6,3,3,0,8.2,0.0
2024-03-27 07:00:00,2,8,-1.15,53,7,3,3,0,9.3,0.0
2024-03-27 08:00:00,2,7,-1.15,55,8,3,3,0,10.3,0.0
2024-03-27 09:00:00,2,7,-1.11,55,9,3,3,0,10.3,0.0
2024-03-27 10:00:00,2,7,-1.15,55,10,3,3,0,3.1,0.0
2024-03-27 11:00:00,2,6,-0.65,64,11,3,3,0,4.1,0.0
2024-03-27 12:00:00,2,6,-0.61,64,12,3,3,0,4.1,0.3
2024-03-27 13:00:00,2,7,-0.65,57,13,3,3,0,0.0,0.0
2024-03-27 14:00:00,2,10,-1.75,44,14,3,3,0,6.7,0.0
2024-03-27 15:00:00,2,10,-1.7100000000000002,44,15,3,3,0,6.7,0.0
2024-03-27 16:00:00,2,13,-3.35,31,16,3,3,0,7.7,0.0
2024-03-27 17:00:00,2,15,-6.15,23,17,3,3,0,9.3,0.0
2024-03-27 18:00:00,2,17,-7.25,19,18,3,3,0,6.2,0.0
2024-03-27 19:00:00,2,17,-7.85,17,19,3,3,0,6.2,0.0
2024-03-27 20:00:00,2,18,-8.35,15,20,3,3,0,4.1,0.0
2024-03-27 21:00:00,2,19,-9.45,13,21,3,3,0,7.2,0.0
2024-03-27 22:00:00,2,19,-10.05,13,22,3,3,0,6.2,0.0
2024-03-27 23:00:00,2,20,-11.75,11,23,3,3,0,5.1,0.0
2024-03-28 00:00:00,2,19,-11.15,12,0,4,3,0,2.6,0.0
2024-03-28 01:00:00,2,17,-10.05,15,1,4,3,0,4.1,0.0
2024-03-28 02:00:00,2,17,-6.75,19,2,4,3,0,5.7,0.0
2024-03-28 03:00:00,2,14,-6.75,22,3,4,3,0,2.6,0.0
2024-03-28 04:00:00,2,14,-6.75,23,4,4,3,0,2.6,0.0
2024-03-28 05:00:00,2,12,-6.15,27,5,4,3,0,3.6,0.0
2024-03-28 06:00:00,2,11,-6.15,29,6,4,3,0,1.5,0.0
2024-03-28 07:00:00,2,9,-7.25,31,7,4,3,0,4.6,0.0
2024-03-28 08:00:00,2,8,-7.25,32,8,4,3,0,0.0,0.0
2024-03-28 09:00:00,2,9,-5.65,34,9,4,3,0,0.0,0.0
2024-03-28 10:00:00,2,8,-6.15,35,10,4,3,0,2.1,0.0
2024-03-28 11:00:00,2,7,-7.25,35,11,4,3,0,2.1,0.0
2024-03-28 12:00:00,2,8,-7.25,33,12,4,3,0,0.0,0.0
2024-03-28 13:00:00,2,8,-7.25,33,13,4,3,0,0.0,0.0
2024-03-28 14:00:00,2,11,-6.75,28,14,4,3,0,2.6,0.0
2024-03-28 15:00:00,2,13,-6.75,24,15,4,3,0,2.6,0.0
2024-03-28 16:00:00,2,17,-7.25,19,16,4,3,0,4.1,0.0
2024-03-28 17:00:00,2,19,-6.75,17,17,4,3,0,3.1,0.0
2024-03-28 18:00:00,2,21,-7.25,15,18,4,3,0,3.6,0.0
2024-03-28 19:00:00,2,23,-7.25,12,19,4,3,0,6.2,0.0
2024-03-28 20:00:00,2,25,-7.85,11,20,4,3,0,5.1,0.0
2024-03-28 21:00:00,2,27,-10.65,8,21,4,3,0,4.6,0.0
2024-03-28 22:00:00,2,27,-11.75,7,22,4,3,0,3.1,0.0
2024-03-28 23:00:00,2,26,-12.85,7,23,4,3,0,5.1,0.0
2024-03-29 00:00:00,2,25,-12.25,8,0,5,3,1,4.1,0.0
2024-03-29 01:00:00,2,23,-11.75,9,1,5,3,1,0.0,0.0
2024-03-29 02:00:00,2,21,-11.15,11,2,5,3,1,1.5,0.0
2024-03-29 03:00:00,2,20,-8.35,14,3,5,3,1,2.6,0.0
2024-03-29 04:00:00,2,19,-8.95,14,4,5,3,1,2.6,0.0
2024-03-29 05:00:00,2,19,-7.85,15,5,5,3,1,4.1,0.0
2024-03-29 06:00:00,2,19,-9.45,14,6,5,3,1,3.1,0.0
2024-03-29 07:00:00,2,21,-8.95,13,7,5,3,1,4.6,0.0
2024-03-29 08:00:00,2,21,-8.35,13,8,5,3,1,5.1,0.0
